"reward","assignmentid","workerid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",3,"false","contingent",7,"have a tympanic membrane in their inner ears","cows","dolphins",1,0,0,0,0,0,0,0,1,0,0,0,"certain",15824,"pc100000001000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",2,"false","contingent",8,"require biotin for hemoglobin synthesis","chimps","rhinos",0,1,0,0,0,0,0,1,0,0,0,0,"probable",17361,"pc010000010000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","accept",5,"true","inclusion",9,"require vitamin K for their livers to function","mammals","gorillas",0,0,1,0,0,0,0,0,0,0,1,0,"likely",18126,"pc001000000010","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","accept",3,"false","contingent",10,"become disoriented and motionless when exposed to high ozone levels","dolphins","rhinos",0,0,0,0,0,0,0,1,1,0,0,0,"plausible",21949,"pc000000011000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",2,"false","contingent",11,"use adipose tissue to synthesize triacylglycerols","mice","elephants",0,0,0,1,0,1,0,0,0,0,0,0,"possible",17422,"pc000101000000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","accept",4,"true","inclusion",12,"use acetylcholine as a neurotransmitter","mammals","chimps",0,1,0,0,0,0,0,0,0,0,1,0,"necessary",11124,"pc010000000010","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","accept",3,"false","contingent",13,"have blood salinity which declines from infancy to maturity","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"none",28082,"pc100000100000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",4,"false","contingent",14,"secrete uric acid crystals","mice","squirrels",0,0,0,1,1,0,0,0,0,0,0,0,"likely",31871,"pc000110000000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",3,"false","contingent",15,"require trace amounts of magnesium for reproduction","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"certain",12914,"pc000001001000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","accept",3,"false","contingent",16,"use enzyme B-32 to digest food","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"possible",12462,"pc000000110000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",2,"false","contingent",17,"use seratonin as a neurotransmitter","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"necessary",14327,"pc110000000000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","reject",2,"false","contingent",19,"have enzyme X132 in their bloodstreams","chimps","squirrels",0,1,0,0,1,0,0,0,0,0,0,0,"probable",18401,"pc010010000000","English"
"$0.50","206OZFYQS1CS0EQ4GG4S9IC2TRRJMK","A1M7SLIGEI3IH5","Fri Jan 06 07:39:55 PST 2012","Fri Jan 06 07:47:17 PST 2012","accept",5,"true","inclusion",20,"have an ulnar artery","mammals","cows",1,0,0,0,0,0,0,0,0,0,1,0,"plausible",11468,"pc100000000010","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"false","contingent",0,"use adipose tissue to synthesize triacylglycerols","rhinos","squirrels",0,0,0,0,1,0,0,1,0,0,0,0,"likely",14807,"pc000010010000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",5,"false","contingent",1,"continuously shed their outer keratin layer","mice","chimps",0,1,0,1,0,0,0,0,0,0,0,0,"certain",11089,"pc010100000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","accept",4,"false","contingent",2,"have seasmoid bones","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"possible",8230,"pc000000101000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"false","contingent",3,"become disoriented and motionless when exposed to high ozone levels","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"none",11207,"pc001001000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",5,"false","contingent",4,"have iron sulfate in their blood","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"necessary",10606,"pc100000100000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","accept",3,"false","contingent",5,"have a high potassium concentration in their blood","elephants","squirrels",0,0,0,0,1,1,0,0,0,0,0,0,"plausible",11185,"pc000011000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",2,"true","inclusion",6,"have enzyme X132 in their bloodstreams","animals","dolphins",0,0,0,0,0,0,0,0,1,0,0,1,"probable",13356,"pc000000001001","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"false","contingent",7,"use acetylcholine as a neurotransmitter","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"probable",9644,"pc000100010000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",5,"false","contingent",8,"use enzyme B-32 to digest food","chimps","gorillas",0,1,1,0,0,0,0,0,0,0,0,0,"certain",8111,"pc011000000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"true","identity",9,"have blood salinity which declines from infancy to maturity","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"none",10768,"pc000000010100","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","accept",3,"false","contingent",10,"require oxydilic acid for good digestion","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"plausible",15424,"pc000001001000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"false","contingent",11,"have an ulnar artery","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"necessary",21519,"pc001010000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",2,"false","contingent",12,"require vitamin K for their livers to function","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"likely",55906,"pc100000100000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","accept",5,"false","contingent",13,"require trace amounts of magnesium for reproduction","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"possible",9327,"pc010100000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"false","contingent",14,"use norephinephrine as a regulator of sexual drive","rhinos","dolphins",0,0,0,0,0,0,0,1,1,0,0,0,"none",14168,"pc000000011000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",4,"true","identity",15,"have a blood PH of 7.9","seals","horses",0,0,0,0,0,0,1,0,0,1,0,0,"probable",13719,"pc000000100100","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",5,"false","contingent",16,"use seratonin as a neurotransmitter","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"necessary",13000,"pc001010000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","reject",5,"false","contingent",17,"secrete uric acid crystals","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"certain",9026,"pc010001000000","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","accept",5,"true","inclusion",19,"have a right aortic arch","rhinos","animals",0,0,0,0,0,0,0,1,0,0,0,1,"possible",13184,"pc000000010001","English"
"$0.50","26TINMHGYQ4JAFC0P06MKFOZDB6L8Z","AL9FJA7V30ZTH","Fri Jan 06 07:04:37 PST 2012","Fri Jan 06 07:10:20 PST 2012","accept",3,"false","contingent",20,"require biotin for hemoglobin synthesis","squirrels","mice",0,0,0,1,1,0,0,0,0,0,0,0,"plausible",12816,"pc000110000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"false","contingent",0,"use enzyme B-32 to digest food","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"likely",19132,"pc000001010000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","reject",4,"false","contingent",1,"have blood salinity which declines from infancy to maturity","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"possible",20956,"pc000000101000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",5,"true","inclusion",2,"have seasmoid bones","mice","animals",0,0,0,1,0,0,0,0,0,0,0,1,"none",9292,"pc000100000001","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","reject",5,"false","contingent",3,"continuously shed their outer keratin layer","gorillas","squirrels",0,0,1,0,1,0,0,0,0,0,0,0,"necessary",12857,"pc001010000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",5,"false","contingent",4,"become disoriented and motionless when exposed to high ozone levels","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"plausible",12950,"pc110000000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",5,"true","identity",5,"require vitamin K for their livers to function","elephants","horses",0,0,0,0,0,1,0,0,0,1,0,0,"certain",22477,"pc000001000100","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","reject",3,"false","contingent",6,"require biotin for hemoglobin synthesis","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"probable",16871,"pc001010000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","reject",4,"false","contingent",7,"have a high potassium concentration in their blood","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"likely",9668,"pc000000101000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"false","contingent",8,"use seratonin as a neurotransmitter","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"necessary",11996,"pc110000000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"false","contingent",9,"use adipose tissue to synthesize triacylglycerols","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"certain",17268,"pc000100010000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",3,"false","contingent",10,"have a blood PH of 7.9","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"probable",13648,"pc000001010000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",3,"false","contingent",11,"require trace amounts of magnesium for reproduction","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"plausible",21192,"pc001010000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"false","contingent",12,"use acetylcholine as a neurotransmitter","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"possible",13784,"pc010000001000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"false","contingent",13,"have iron sulfate in their blood","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"none",6129,"pc000100100000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",5,"true","inclusion",14,"require oxydilic acid for good digestion","squirrels","mammals",0,0,0,0,1,0,0,0,0,0,1,0,"possible",6082,"pc000010000010","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",3,"false","contingent",15,"use norephinephrine as a regulator of sexual drive","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"certain",8953,"pc001000001000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",3,"false","contingent",16,"secrete uric acid crystals","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"necessary",10925,"pc000000110000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"true","identity",17,"have an ulnar artery","chimps","horses",0,1,0,0,0,0,0,0,0,1,0,0,"likely",6445,"pc010000000100","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",4,"false","contingent",19,"have enzyme X132 in their bloodstreams","elephants","cows",1,0,0,0,0,1,0,0,0,0,0,0,"none",8139,"pc100001000000","English"
"$0.50","2ZNH8MZ9O9Z6RO6O5ZQHMRRMUJD09U","A126BDE73YE05F","Fri Jan 06 07:13:48 PST 2012","Fri Jan 06 07:19:08 PST 2012","accept",5,"false","contingent",20,"have a right aortic arch","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"probable",8566,"pc000100100000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","reject",4,"false","contingent",0,"have blood salinity which declines from infancy to maturity","dolphins","mice",0,0,0,1,0,0,0,0,1,0,0,0,"necessary",30108,"pc000100001000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",1,"have a blood PH of 7.9","gorillas","seals",0,0,1,0,0,0,1,0,0,0,0,0,"plausible",17175,"pc001000100000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"true","identity",2,"use adipose tissue to synthesize triacylglycerols","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"probable",22324,"pc000000010100","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",3,"have iron sulfate in their blood","chimps","elephants",0,1,0,0,0,1,0,0,0,0,0,0,"possible",13041,"pc010001000000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",4,"require oxydilic acid for good digestion","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"certain",22089,"pc100010000000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",5,"require trace amounts of magnesium for reproduction","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"likely",14337,"pc001000001000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"true","inclusion",6,"have a tympanic membrane in their inner ears","elephants","mammals",0,0,0,0,0,1,0,0,0,0,1,0,"none",12309,"pc000001000010","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",7,"use acetylcholine as a neurotransmitter","cows","rhinos",1,0,0,0,0,0,0,1,0,0,0,0,"possible",13010,"pc100000010000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","reject",2,"false","contingent",8,"have seasmoid bones","mice","squirrels",0,0,0,1,1,0,0,0,0,0,0,0,"none",11825,"pc000110000000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",4,"false","contingent",9,"use seratonin as a neurotransmitter","seals","chimps",0,1,0,0,0,0,1,0,0,0,0,0,"likely",11606,"pc010000100000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",3,"false","contingent",10,"require vitamin K for their livers to function","cows","elephants",1,0,0,0,0,1,0,0,0,0,0,0,"probable",13291,"pc100001000000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",11,"continuously shed their outer keratin layer","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"necessary",12199,"pc010100000000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",4,"false","contingent",12,"have enzyme X132 in their bloodstreams","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"plausible",12589,"pc000000110000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"true","identity",13,"use enzyme B-32 to digest food","dolphins","horses",0,0,0,0,0,0,0,0,1,1,0,0,"certain",13853,"pc000000001100","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",14,"require biotin for hemoglobin synthesis","gorillas","squirrels",0,0,1,0,1,0,0,0,0,0,0,0,"possible",13166,"pc001010000000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"true","inclusion",15,"have a right aortic arch","gorillas","animals",0,0,1,0,0,0,0,0,0,0,0,1,"none",15273,"pc001000000001","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",16,"use norephinephrine as a regulator of sexual drive","rhinos","chimps",0,1,0,0,0,0,0,1,0,0,0,0,"necessary",12683,"pc010000010000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","reject",2,"false","contingent",17,"secrete uric acid crystals","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"probable",16723,"pc000100100000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",4,"false","contingent",19,"have a high potassium concentration in their blood","dolphins","squirrels",0,0,0,0,1,0,0,0,1,0,0,0,"likely",14212,"pc000010001000","English"
"$0.50","21JLFQ0ONNVROTM67Y5GWB772RQKTU","A6ZHOGZXNXH0H","Sat Jan 07 15:19:54 PST 2012","Sat Jan 07 15:26:18 PST 2012","accept",5,"false","contingent",20,"become disoriented and motionless when exposed to high ozone levels","rhinos","chimps",0,1,0,0,0,0,0,1,0,0,0,0,"certain",13790,"pc010000010000","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","reject",4,"false","contingent",0,"have enzyme X132 in their bloodstreams","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"necessary",9868,"pc001100000000","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","accept",4,"false","contingent",1,"use norephinephrine as a regulator of sexual drive","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"certain",8586,"pc110000000000","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","accept",4,"false","contingent",2,"have a blood PH of 7.9","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"plausible",8749,"pc000010100000","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","accept",4,"false","contingent",3,"secrete uric acid crystals","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"none",6722,"pc000001001000","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","accept",4,"false","contingent",4,"continuously shed their outer keratin layer","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"possible",7332,"pc001100000000","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","accept",5,"true","identity",5,"have seasmoid bones","cows","horses",1,0,0,0,0,0,0,0,0,1,0,0,"likely",8675,"pc100000000100","English"
"$0.50","2F3MJTUHYW2G0HBGTWJ51M17OU9JO8","A25AJ66CYVUTBR","Sat Jan 07 14:58:40 PST 2012","Sat Jan 07 15:07:10 PST 2012","accept",4,"false","contingent",6,"have a right aortic arch","chimps","squirrels",0,1,0,0,1,0,0,0,0,0,0,0,"probable",6920,"pc010010000000","English"
